key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
38:19.0,17.3,2011-05-01 01:38:19 UTC,-73.977696,40.725712,-73.959617,40.678468,1
20:31.0,4.5,2012-01-13 13:20:31 UTC,-73.907468,40.773861,-73.913993,40.776775,1
06:13.0,7.5,2012-12-12 07:06:13 UTC,-73.99131,40.749765,-73.982617,40.758072,1
20:37.0,6,2015-03-10 12:20:37 UTC,-74.00527191,40.72867584,-73.99985504,40.7181282,1
47:00.0,2.5,2009-10-07 16:47:00 UTC,-73.942155,40.754268,-73.942197,40.75423,1
18:00.0,30.1,2011-10-09 13:18:00 UTC,-73.789722,40.646642,-73.965182,40.681202,1
25:00.0,7,2013-02-14 21:25:00 UTC,-73.983642,40.763067,-73.968537,40.758892,1
17:34.0,6.1,2009-10-21 17:17:34 UTC,-73.968903,40.764811,-73.976265,40.775665,1
39:00.0,4.5,2011-05-02 22:39:00 UTC,-73.991445,40.731617,-73.99381,40.72075,5
19:34.0,4.5,2011-11-01 02:19:34 UTC,-73.9963,40.7536,-73.9988,40.7611,1
55:24.0,8.9,2010-07-28 07:55:24 UTC,-73.95895,40.768178,-73.989289,40.762854,1
36:00.0,9.7,2011-02-10 17:36:00 UTC,-73.976255,40.756637,-73.955352,40.775623,1
28:48.0,3.3,2011-05-17 13:28:48 UTC,-73.987028,40.760369,-73.991061,40.761904,1
27:52.0,5,2012-11-04 20:27:52 UTC,-73.978386,40.78584,-73.970117,40.788993,1
00:00.0,20,2012-11-28 09:00:00 UTC,-74.016595,40.710427,-73.977585,40.745578,1
51:36.0,13.3,2009-04-09 12:51:36 UTC,-73.986224,40.760701,-73.946097,40.773328,1
39:00.0,45,2011-04-18 05:39:00 UTC,-74.003002,40.733282,-73.776453,40.645183,1
10:14.0,8.1,2012-07-07 14:10:14 UTC,-73.974836,40.741899,-73.96767,40.767695,1
30:00.0,57.33,2013-08-17 07:30:00 UTC,-73.789837,40.646892,-73.976588,40.746407,1
02:30.0,8,2015-06-06 18:02:30 UTC,-73.99001312,40.76252747,-73.97246552,40.78102493,1
42:13.0,5.3,2012-04-08 13:42:13 UTC,-73.99202,40.731651,-74.003277,40.731583,1
07:27.0,7.7,2009-02-02 14:07:27 UTC,-73.965228,40.775026,-73.974225,40.756811,1
25:00.0,21.3,2009-11-20 11:25:00 UTC,-73.988802,40.73403,-73.95802,40.811217,1
51:20.0,12.5,2010-02-01 00:51:20 UTC,-73.988663,40.774288,-73.990555,40.724851,2
51:25.0,6.5,2010-08-11 19:51:25 UTC,-73.972425,40.762292,-73.969537,40.753252,1
59:00.0,15.3,2011-08-06 05:59:00 UTC,-74.005182,40.721752,-73.956608,40.762995,3
01:12.0,7.5,2012-11-24 03:01:12 UTC,-73.971333,40.794395,-73.952019,40.784506,1
45:00.0,13.3,2009-12-22 09:45:00 UTC,-73.949965,40.770993,-73.988955,40.744182,1
24:00.0,2.5,2012-08-27 15:24:00 UTC,-73.950282,40.701282,-73.950282,40.701282,1
47:51.0,12.5,2009-01-30 08:47:51 UTC,-73.980498,40.785634,-73.974474,40.75516,2
14:00.0,4.5,2009-07-03 10:14:00 UTC,-73.995765,40.761483,-73.99493,40.755202,1
04:35.0,7.3,2010-04-26 20:04:35 UTC,-73.983576,40.738127,-73.962067,40.759527,2
56:49.0,3.7,2011-09-23 15:56:49 UTC,-73.99562,40.760353,-73.987361,40.761205,1
37:00.0,8.1,2012-04-21 20:37:00 UTC,0,0,0,0,1
39:16.0,7.5,2013-01-14 11:39:16 UTC,-73.974527,40.761623,-73.988512,40.743423,2
09:00.0,4.9,2010-02-16 09:09:00 UTC,-73.989922,40.75646,-73.981572,40.76056,1
00:00.0,6.9,2011-08-06 16:00:00 UTC,-73.986198,40.756528,-73.977292,40.757508,2
11:20.0,7.3,2011-11-19 22:11:20 UTC,0,0,0,0,2
57:00.0,6.1,2012-04-02 17:57:00 UTC,-73.974485,40.761717,-73.984267,40.75854,5
08:51.0,4.5,2014-07-12 03:08:51 UTC,-73.997825,40.720659,-73.992079,40.727295,1
01:00.0,7,2014-12-14 03:01:00 UTC,-73.97826,40.76486,-73.98985,40.74666,6
57:00.0,4.5,2010-08-21 08:57:00 UTC,-73.981892,40.762673,-73.990177,40.751972,5
03:49.0,19.5,2014-01-17 23:03:49 UTC,-73.950478,40.779766,-74.004655,40.741598,1
28:00.0,16.9,2011-05-21 17:28:00 UTC,-73.987905,40.73501,-73.983513,40.772313,2
07:00.0,6,2014-08-06 13:07:00 UTC,-73.997752,40.72599,-73.99816,40.735422,1
46:00.0,25.45,2009-05-05 13:46:00 UTC,-73.885295,40.773042,-73.973282,40.754568,1
05:23.0,4.9,2010-01-12 17:05:23 UTC,-73.967895,40.757202,-73.982284,40.762665,1
25:01.0,4.1,2010-05-21 20:25:01 UTC,-73.996811,40.752694,-74.004073,40.742751,2
58:29.0,8.5,2014-07-04 14:58:29 UTC,-73.999236,40.73391,-73.97608,40.744755,2
13:00.0,4.9,2011-03-01 13:13:00 UTC,-74.009315,40.703662,-74.00641,40.709555,1
28:00.0,45,2012-07-19 16:28:00 UTC,-73.789755,40.646727,-73.963507,40.765752,1
19:00.0,10.1,2009-12-20 19:19:00 UTC,-73.977675,40.749652,-74.007243,40.716963,1
55:11.0,8.5,2010-10-11 05:55:11 UTC,-73.913788,40.838981,-73.925051,40.806417,1
19:00.0,2.9,2011-05-10 16:19:00 UTC,-73.990973,40.752752,-73.988903,40.751863,2
37:00.0,13.7,2012-07-12 12:37:00 UTC,-74.002243,40.72421,-73.94505,40.687622,1
00:00.0,12,2014-04-03 15:00:00 UTC,-73.984835,40.779187,-73.995362,40.74974,3
01:00.0,36.33,2014-05-31 07:01:00 UTC,-73.986755,40.758377,-73.87088,40.774147,1
56:15.0,16,2015-02-24 10:56:15 UTC,-73.95469666,40.76712036,-73.98571777,40.75754166,5
31:00.0,6.5,2010-04-23 16:31:00 UTC,-74.008485,40.713712,-74.006675,40.73091,1
07:21.0,10.5,2011-05-20 19:07:21 UTC,-73.975387,40.73107,-73.994672,40.750503,1
19:00.0,8,2014-02-07 21:19:00 UTC,-73.99511,40.72319,-73.984833,40.736307,2
44:57.0,9.5,2015-06-04 06:44:57 UTC,-73.97748566,40.74669647,-73.95774841,40.76563644,2
36:00.0,8.5,2013-02-23 13:36:00 UTC,-73.982428,40.731452,-74.001382,40.726167,1
36:00.0,4.5,2014-12-09 13:36:00 UTC,-73.968542,40.786492,-73.961645,40.779952,1
40:00.0,6.1,2009-07-19 18:40:00 UTC,-73.978528,40.745153,-73.971662,40.761697,5
01:15.0,9.7,2009-08-03 10:01:15 UTC,-73.958556,40.783987,-73.982978,40.763452,1
01:00.0,15.3,2011-04-25 18:01:00 UTC,-73.95785,40.779515,-73.999995,40.727107,2
59:00.0,5.5,2012-10-25 03:59:00 UTC,-73.961392,40.714262,-73.944612,40.715847,1
36:44.0,5.3,2009-05-24 14:36:44 UTC,-73.982614,40.750427,-73.974796,40.762423,2
02:00.0,9.3,2010-04-20 17:02:00 UTC,-73.951448,40.777707,-73.977075,40.75501,1
50:00.0,8.9,2011-07-12 13:50:00 UTC,-73.973978,40.763697,-73.989432,40.758782,1
01:52.0,11.5,2013-10-14 08:01:52 UTC,-73.97856,40.764661,-73.966109,40.794873,2
57:00.0,10.5,2014-08-09 16:57:00 UTC,-73.97766,40.75184,-74.00533,40.74114,6
15:15.0,10.9,2012-06-11 18:15:15 UTC,-73.989185,40.774558,-73.947545,40.78447,1
04:50.0,8.5,2013-08-29 10:04:50 UTC,-73.986793,40.725552,-73.969352,40.749391,1
58:00.0,6,2014-07-17 19:58:00 UTC,-73.99637,40.746837,-73.99999,40.738057,5
03:19.0,8.5,2010-01-27 20:03:19 UTC,-73.96398,40.775214,-73.975765,40.787129,1
32:59.0,18.1,2012-03-04 22:32:59 UTC,0,0,0,0,1
53:25.0,7,2014-12-17 06:53:25 UTC,-73.975429,40.741357,-73.971739,40.760265,1
35:26.0,3.7,2009-05-13 01:35:26 UTC,-73.965872,40.758702,-73.972079,40.756883,1
14:00.0,5,2013-08-25 12:14:00 UTC,-73.996508,40.75311,-74.00394,40.743047,1
14:47.0,10.5,2014-10-31 14:14:47 UTC,-73.990815,40.734668,-74.005775,40.735934,1
53:00.0,6.9,2010-01-19 13:53:00 UTC,0,0,0,0,1
05:42.0,10.5,2012-03-12 09:05:42 UTC,-73.980644,40.773388,-73.995959,40.746788,2
58:00.0,20,2013-04-01 20:58:00 UTC,-73.982043,40.778255,-73.91885,40.747072,1
10:23.0,13.5,2014-05-16 01:10:23 UTC,-73.999784,40.72048,-73.978438,40.765026,2
33:20.0,9.5,2015-04-26 23:33:20 UTC,-73.93318939,40.70537949,-73.95604706,40.71249008,1
21:40.0,7.7,2009-06-16 08:21:40 UTC,-73.974049,40.731188,-73.981465,40.746388,1
10:00.0,9.3,2010-07-07 01:10:00 UTC,-74.014928,40.709818,-73.992352,40.754998,1
09:05.0,8.1,2011-01-26 19:09:05 UTC,-74.009272,40.713357,-74.006578,40.737358,1
21:00.0,6,2013-01-08 08:21:00 UTC,-74.002698,40.728447,-73.994332,40.736302,1
19:40.0,4.5,2013-06-05 21:19:40 UTC,-73.968656,40.762575,-73.97311,40.754957,1
26:49.0,15.3,2009-06-28 21:26:49 UTC,-73.991447,40.726881,-73.980886,40.780866,3
15:00.0,8.1,2010-01-19 18:15:00 UTC,-73.973425,40.757183,-73.983348,40.767827,1
51:00.0,4.1,2011-12-08 12:51:00 UTC,-73.971032,40.763843,-73.967635,40.762832,2
59:37.0,12.9,2012-06-25 18:59:37 UTC,-73.976683,40.790627,-73.980999,40.744571,1
24:00.0,23.5,2014-11-21 21:24:00 UTC,-74.00376,40.722702,-73.993085,40.662057,1
04:31.0,7.5,2015-01-17 19:04:31 UTC,-73.98249817,40.77501678,-73.99552917,40.76221466,1
14:59.0,8,2015-03-12 23:14:59 UTC,-73.99314117,40.72793961,-73.99661255,40.74452972,2
06:00.0,5.3,2009-05-29 19:06:00 UTC,-73.955625,40.764238,-73.966308,40.753183,1
26:00.0,11.5,2012-12-22 00:26:00 UTC,0,0,0,0,1
13:00.0,21.7,2010-05-09 01:13:00 UTC,-74.000703,40.762148,-73.921313,40.867885,4
38:00.0,8.1,2010-10-30 19:38:00 UTC,-73.977473,40.738133,-73.985265,40.754585,3
25:00.0,49.8,2011-07-10 19:25:00 UTC,-73.982183,40.731828,-73.782803,40.648822,5
22:00.0,13.3,2012-02-08 12:22:00 UTC,-74.009935,40.714542,-73.98934,40.767967,1
45:00.0,6.1,2012-02-28 15:45:00 UTC,-73.971615,40.757065,-73.969575,40.764625,2
06:00.0,10.9,2012-05-05 03:06:00 UTC,-73.987947,40.737967,-73.958545,40.778205,1
14:00.0,6.5,2014-01-19 21:14:00 UTC,-73.998137,40.740645,-73.993415,40.752785,1
30:55.0,9,2015-01-11 22:30:55 UTC,-73.96630859,40.7672081,-73.99601746,40.76243973,2
00:00.0,5.3,2011-01-18 15:00:00 UTC,-73.962188,40.755573,-73.954437,40.765815,3
43:13.0,8.5,2014-03-26 01:43:13 UTC,-73.973747,40.753687,-73.950824,40.782816,1
04:48.0,5,2009-02-02 22:04:48 UTC,-73.983104,40.766881,-73.981986,40.777352,1
15:57.0,8.5,2009-09-25 23:15:57 UTC,-73.986097,40.726679,-73.964721,40.759122,1
31:09.0,8.5,2011-03-29 23:31:09 UTC,-73.978142,40.773448,-73.974744,40.748225,1
10:29.0,6.9,2011-07-25 09:10:29 UTC,-73.983767,40.749327,-73.986172,40.750486,2
02:00.0,6,2014-07-14 18:02:00 UTC,-73.992633,40.748995,-73.992683,40.73563,2
44:53.0,9,2014-11-13 09:44:53 UTC,-73.981894,40.767438,-73.973164,40.75753,1
14:00.0,12.9,2011-05-31 01:14:00 UTC,-73.918085,40.760142,-73.949613,40.777538,1
41:00.0,6.5,2011-11-29 16:41:00 UTC,-73.97697,40.78791,-73.979925,40.770898,2
20:02.0,4.5,2014-11-12 19:20:02 UTC,-74.000214,40.742603,-73.995137,40.75004,1
39:53.0,9,2015-05-11 22:39:53 UTC,-73.97537231,40.76111221,-73.99645996,40.73310852,1
20:00.0,9.7,2010-03-08 12:20:00 UTC,-73.989135,40.740477,-73.983063,40.76663,2
41:10.0,45,2012-08-06 15:41:10 UTC,-74.011287,40.708955,-73.786483,40.644463,2
19:27.0,6.5,2015-06-14 01:19:27 UTC,-73.96208954,40.71485519,-73.95465851,40.73012161,1
10:35.0,6.5,2011-05-11 16:10:35 UTC,-73.952747,40.786648,-73.963026,40.771998,1
55:00.0,3,2013-04-18 14:55:00 UTC,-73.980265,40.734597,-73.978797,40.736662,2
33:28.0,7,2015-06-04 12:33:28 UTC,-73.9552002,40.78018951,-73.97162628,40.78630066,1
04:00.0,5.3,2009-01-12 15:04:00 UTC,-74.000048,40.743668,-73.990493,40.739475,1
50:52.0,4.9,2011-06-02 12:50:52 UTC,-73.94491,40.775105,-73.956198,40.768004,1
10:09.0,6.5,2011-10-17 20:10:09 UTC,-73.981018,40.759194,-73.961722,40.772023,1
36:55.0,6.1,2010-03-02 04:36:55 UTC,-74.000301,40.728771,-73.983624,40.735064,2
12:29.0,10,2015-01-10 04:12:29 UTC,-73.98279572,40.74216843,-73.9551239,40.77735519,1
54:20.0,5.5,2015-06-26 06:54:20 UTC,-74.00888824,40.71392822,-73.99674988,40.72101974,1
57:34.0,46,2009-07-25 06:57:34 UTC,-73.980716,40.763313,-73.861754,40.768443,1
29:04.0,5.3,2010-01-21 00:29:04 UTC,-73.991915,40.726076,-74.00327,40.721479,1
25:00.0,16.5,2013-01-04 07:25:00 UTC,-73.950353,40.795747,-73.990837,40.751115,2
05:22.0,12,2013-03-31 22:05:22 UTC,-73.990944,40.74868,-73.960182,40.761865,2
52:54.0,17.5,2014-04-11 20:52:54 UTC,-73.961272,40.764931,-74.005657,40.737797,1
27:00.0,7.3,2009-02-05 18:27:00 UTC,-73.99062,40.757548,-73.998488,40.74021,5
07:19.0,22.5,2009-08-01 04:07:19 UTC,-73.955172,40.773108,-73.849178,40.736241,3
25:00.0,7.5,2014-07-27 15:25:00 UTC,-73.965075,40.774207,-73.976825,40.758802,1
31:00.0,6.5,2009-03-16 16:31:00 UTC,-73.882212,40.76408,-73.866675,40.767303,1
53:34.0,10.1,2009-05-29 20:53:34 UTC,-73.988296,40.742098,-73.989271,40.716735,1
28:06.0,9.5,2013-08-27 13:28:06 UTC,-73.979794,40.776106,-73.994266,40.749321,1
23:17.0,10.5,2011-01-30 00:23:17 UTC,-74.008914,40.713811,-73.99514,40.749962,2
30:00.0,12.5,2013-04-14 04:30:00 UTC,-73.958322,40.717297,-73.98868,40.716502,2
58:53.0,8.9,2009-01-24 15:58:53 UTC,-73.998126,40.723873,-74.006738,40.740645,1
31:50.0,4.9,2012-04-30 23:31:50 UTC,-74.002434,40.747076,-74.003075,40.733342,2
26:00.0,11.7,2012-07-09 09:26:00 UTC,-73.999803,40.734717,-73.978992,40.750105,1
55:35.0,10.1,2012-08-12 10:55:35 UTC,-73.959291,40.70898,-73.983348,40.730509,1
43:33.0,5,2014-05-22 11:43:33 UTC,-73.9665,40.756502,-73.972482,40.749203,1
40:48.0,12.5,2015-05-05 18:40:48 UTC,-73.99000549,40.74661255,-74.0064621,40.71021271,1
52:15.0,21.3,2009-05-15 22:52:15 UTC,-73.961126,40.775133,-73.881536,40.755337,1
59:00.0,8,2013-12-03 21:59:00 UTC,-73.992912,40.728527,-74.007923,40.740437,1
42:20.0,12.9,2009-09-14 20:42:20 UTC,-73.978376,40.766498,-73.980728,40.721558,1
22:00.0,5.3,2010-05-15 11:22:00 UTC,-73.97199,40.797145,-73.984812,40.785845,1
30:54.0,7.7,2010-07-10 23:30:54 UTC,-73.950859,40.771421,-73.976126,40.759234,1
39:05.0,3.7,2011-10-21 23:39:05 UTC,-73.977547,40.758476,-73.974087,40.755913,1
02:00.0,28.8,2013-01-29 15:02:00 UTC,-73.971653,40.750353,-73.871913,40.774473,1
38:07.0,13,2014-12-03 08:38:07 UTC,-73.975784,40.791718,-73.989934,40.762065,1
59:06.0,7.7,2011-06-16 16:59:06 UTC,-73.899965,40.739839,-73.899965,40.739839,1
14:00.0,9,2014-04-23 08:14:00 UTC,-73.948338,40.782047,-73.965615,40.765665,2
27:43.0,8,2014-10-23 09:27:43 UTC,-74.006304,40.733633,-73.996724,40.725197,1
11:00.0,8.1,2009-03-20 07:11:00 UTC,-73.967658,40.792928,-73.982655,40.763557,1
17:02.0,8.5,2013-02-05 11:17:02 UTC,-74.003719,40.70768,-73.978048,40.719756,1
13:51.0,5.5,2014-02-08 12:13:51 UTC,-73.969728,40.756974,-73.961854,40.768067,1
17:54.0,12.1,2011-05-29 02:17:54 UTC,-73.987393,40.69174,-73.929189,40.679137,4
38:00.0,6.5,2013-01-24 20:38:00 UTC,-73.985315,40.760917,-73.996167,40.755912,2
02:00.0,5.5,2013-10-06 11:02:00 UTC,-73.988652,40.774907,-73.980323,40.766577,5
00:58.0,11,2015-06-26 04:00:58 UTC,-73.99027252,40.71803665,-73.94454956,40.70470047,1
08:01.0,14.1,2011-03-04 08:08:01 UTC,-74.017199,40.709181,-73.985508,40.760089,1
55:00.0,8.9,2011-08-22 12:55:00 UTC,-73.995575,40.759227,-73.97098,40.76157,2
33:12.0,8.1,2011-11-20 03:33:12 UTC,-73.971875,40.757083,-73.953945,40.787986,1
54:00.0,3.3,2012-01-28 01:54:00 UTC,-73.988077,40.743692,-73.990905,40.739702,1
05:50.0,15,2012-09-28 17:05:50 UTC,-73.994963,40.761253,-73.995084,40.727467,3
26:56.0,15,2013-08-26 17:26:56 UTC,-74.010847,40.70971,-73.989897,40.749737,1
28:00.0,15.5,2014-06-30 00:28:00 UTC,-73.982085,40.75761,-73.93298,40.795252,1
29:50.0,6.9,2010-02-20 11:29:50 UTC,-73.938945,40.804819,-73.954773,40.789254,1
10:36.0,6.1,2010-03-24 13:10:36 UTC,-73.980827,40.780112,-73.961436,40.780327,2
00:00.0,4.5,2012-09-06 20:00:00 UTC,-73.986909,40.766557,-73.992921,40.757821,1
53:50.0,6.5,2012-10-07 12:53:50 UTC,-73.967188,40.756517,-73.980742,40.744637,2
15:51.0,8.5,2013-05-25 15:15:51 UTC,-73.950944,40.770837,-73.968525,40.76495,1
28:00.0,12.9,2010-08-08 19:28:00 UTC,-73.986797,40.756503,-73.954817,40.777915,1
09:00.0,11.5,2013-09-15 00:09:00 UTC,-73.995737,40.748872,-73.98923,40.743092,3
09:54.0,25.3,2010-10-06 15:09:54 UTC,-73.972975,40.75297,-73.865189,40.770636,1
40:00.0,5.7,2012-01-02 10:40:00 UTC,-73.968047,40.792058,-73.981745,40.774793,5
01:00.0,9.5,2014-05-01 19:01:00 UTC,-73.98574,40.738387,-74.0017,40.726182,1
51:06.0,8.5,2015-05-02 18:51:06 UTC,-73.99679565,40.74245834,-74.00054932,40.72750092,1
00:31.0,4.1,2010-05-02 12:00:31 UTC,-73.986923,40.771201,-73.985188,40.779046,3
09:28.0,10.1,2011-10-23 11:09:28 UTC,-73.9714,40.795,-73.9679,40.7686,0
59:33.0,12.5,2012-03-28 17:59:33 UTC,-73.978595,40.759068,-74.008365,40.735412,2
34:00.0,14,2013-10-29 09:34:00 UTC,-73.967022,40.793792,-73.974827,40.75952,1
01:03.0,14,2014-11-26 14:01:03 UTC,-73.991383,40.731985,-73.995901,40.748739,1
17:27.0,12.5,2009-08-08 15:17:27 UTC,-73.999386,40.719024,-73.964003,40.760409,1
32:00.0,23.7,2011-05-09 20:32:00 UTC,-73.873003,40.77401,-73.922568,40.692032,1
16:44.0,4.9,2012-03-27 17:16:44 UTC,-73.960642,40.772643,-73.967711,40.762714,2
03:00.0,9.3,2010-03-26 15:03:00 UTC,-73.996275,40.74306,-73.991738,40.769708,1
10:46.0,8,2014-02-27 12:10:46 UTC,-73.995347,40.743844,-73.983795,40.745924,1
34:46.0,2.9,2010-04-29 03:34:46 UTC,-74.005688,40.741105,-74.006605,40.743564,1
03:00.0,8.5,2011-10-15 00:03:00 UTC,-73.98141,40.764368,-74.002508,40.734567,5
38:43.0,4.1,2012-01-25 21:38:43 UTC,-73.981631,40.740751,-73.974891,40.747671,1
34:18.0,13.7,2012-06-01 23:34:18 UTC,-74.002428,40.733228,-73.994403,40.689557,1
09:51.0,8,2013-03-08 09:09:51 UTC,-74.007166,40.733754,-73.990093,40.739172,1
02:00.0,57.33,2013-06-27 15:02:00 UTC,-73.982578,40.76233,-73.78318,40.648852,5
05:51.0,6.1,2011-06-17 09:05:51 UTC,-73.979801,40.742723,-73.972898,40.754174,1
53:00.0,5.7,2009-08-25 00:53:00 UTC,-73.974783,40.759953,-73.963042,40.765645,5
57:18.0,6.1,2010-01-12 09:57:18 UTC,-73.980935,40.767494,-73.9766,40.761589,2
31:00.0,3.3,2012-07-15 11:31:00 UTC,-73.987485,40.775962,-73.981572,40.772768,1
11:00.0,14.5,2011-05-17 20:11:00 UTC,-73.961072,40.756785,-73.99475,40.725872,6
43:35.0,24.9,2011-11-25 23:43:35 UTC,-73.975897,40.760405,-73.992476,40.66228,1
50:00.0,5.5,2013-11-14 21:50:00 UTC,-73.989017,40.743307,-73.980478,40.746792,5
52:00.0,9.7,2009-03-14 11:52:00 UTC,-74.005508,40.745742,-73.993675,40.724632,1
23:00.0,8.5,2012-04-17 21:23:00 UTC,-73.984023,40.754875,-73.978042,40.783607,1
49:39.0,14.5,2014-04-09 20:49:39 UTC,-73.956898,40.780001,-74.002747,40.748738,1
08:54.0,9,2013-05-10 20:08:54 UTC,-73.992341,40.730952,-73.990979,40.749308,1
52:00.0,7.7,2010-04-26 17:52:00 UTC,-73.967963,40.764812,-73.948088,40.778895,1
18:39.0,4,2013-11-02 17:18:39 UTC,-73.981988,40.775198,-73.981352,40.766766,1
21:27.0,21.3,2011-04-28 15:21:27 UTC,-73.950224,40.771292,-74.007896,40.706058,1
54:00.0,6,2012-09-15 19:54:00 UTC,-73.964618,40.791718,-73.970077,40.798835,5
52:00.0,9,2012-11-25 09:52:00 UTC,-73.975563,40.732997,-73.990167,40.717042,1
57:56.0,9.5,2014-06-30 18:57:56 UTC,-73.989565,40.733983,-73.973707,40.755822,1
50:11.0,5,2015-01-22 13:50:11 UTC,-73.99103546,40.72998047,-73.98141479,40.7274704,1
09:05.0,15.7,2012-05-10 19:09:05 UTC,-73.972302,40.759192,-74.00865,40.732415,1
33:00.0,9,2013-05-22 14:33:00 UTC,-73.99655,40.72383,-74.009427,40.710575,1
28:26.0,13,2015-05-12 22:28:26 UTC,-73.99057007,40.73819733,-74.01425171,40.71695328,2
19:05.0,3,2012-11-20 15:19:05 UTC,-73.978295,40.78298,-73.976173,40.786056,1
50:37.0,12.5,2015-03-03 22:50:37 UTC,-74.01296234,40.71629715,-73.98432922,40.72926712,1
05:51.0,16.9,2011-11-17 18:05:51 UTC,-74.010772,40.711149,-73.973242,40.754262,1
13:00.0,49.8,2012-04-14 17:13:00 UTC,-73.787925,40.641937,-73.957017,40.772412,1
52:00.0,4.5,2010-07-11 09:52:00 UTC,-73.989913,40.735423,-74.000708,40.730767,1
20:54.0,6.9,2012-03-02 13:20:54 UTC,-73.976705,40.775246,-73.977438,40.756731,2
47:00.0,5.5,2013-05-12 09:47:00 UTC,-73.94545,40.786615,-73.952067,40.783907,1
46:00.0,5.7,2011-12-01 08:46:00 UTC,-73.949333,40.772797,-73.959938,40.75837,1
10:09.0,57.33,2014-02-10 21:10:09 UTC,-73.789298,40.646427,-73.988502,40.73949,2
23:48.0,10,2015-02-01 09:23:48 UTC,-73.95612335,40.77570343,-73.98220062,40.77891159,1
33:00.0,4.5,2010-01-05 09:33:00 UTC,-73.968013,40.761267,-73.971668,40.762328,1
42:25.0,8.5,2011-12-03 14:42:25 UTC,-73.973273,40.764116,-73.977822,40.742316,1
53:00.0,26.8,2012-12-29 07:53:00 UTC,-73.95645,40.812913,-73.875533,40.771488,1
45:00.0,6.5,2014-05-23 23:45:00 UTC,-73.955408,40.819957,-73.949652,40.809435,5
30:02.0,6.1,2009-01-18 17:30:02 UTC,-73.988961,40.744481,-73.991391,40.735185,2
04:29.0,7.3,2009-10-17 20:04:29 UTC,-74.004697,40.717719,-74.000173,40.720911,1
27:09.0,10.5,2013-04-15 16:27:09 UTC,-73.972426,40.79391,-73.983174,40.76233,2
03:34.0,10.9,2012-06-27 10:03:34 UTC,-73.997283,40.736589,-73.973796,40.760652,1
28:01.0,21,2013-10-22 20:28:01 UTC,-73.954502,40.713947,-73.980224,40.660683,1
01:00.0,7.5,2014-10-09 23:01:00 UTC,-74.01571,40.71093,-74.0076,40.7052,2
13:00.0,11.3,2010-08-30 18:13:00 UTC,-74.007098,40.72714,-73.9845,40.777232,1
25:34.0,9.7,2011-07-22 15:25:34 UTC,-73.991082,40.749506,-73.985408,40.756988,1
04:00.0,12.1,2011-10-25 23:04:00 UTC,-74.007712,40.715087,-73.979028,40.736048,1
34:47.0,4.5,2013-04-22 09:34:47 UTC,-73.954142,40.788959,-73.955449,40.782753,2
50:00.0,25.83,2014-05-06 08:50:00 UTC,-73.947258,40.78393,-73.8813,40.764862,1
02:00.0,6.5,2009-06-08 22:02:00 UTC,-73.99134,40.749737,-73.986132,40.736238,1
51:00.0,10.5,2011-07-25 08:51:00 UTC,-73.964843,40.76159,-73.98125,40.750072,1
56:23.0,8.9,2011-10-01 19:56:23 UTC,-74.006047,40.741384,-73.976265,40.756703,1
25:02.0,7.5,2015-02-01 02:25:02 UTC,-73.99177551,40.72618866,-73.98765564,40.73920441,5
42:00.0,17.7,2010-11-08 10:42:00 UTC,-73.958748,40.768848,-73.930063,40.849087,1
43:00.0,4.9,2011-03-14 22:43:00 UTC,-73.993552,40.73111,-73.998497,40.7372,5
49:21.0,10.1,2009-02-03 09:49:21 UTC,-73.978824,40.772434,-73.967958,40.763359,1
58:07.0,8.5,2011-07-11 17:58:07 UTC,-73.995533,40.764723,-73.975887,40.761271,1
00:00.0,13.3,2011-07-31 15:00:00 UTC,-73.876395,40.772455,-73.844527,40.72447,5
52:36.0,4.1,2012-04-25 06:52:36 UTC,-73.990209,40.757005,-73.978929,40.756673,1
36:00.0,15,2013-07-20 15:36:00 UTC,-73.962226,40.657036,-73.987647,40.690393,1
19:00.0,15.5,2014-03-07 10:19:00 UTC,-73.953937,40.790522,-73.992735,40.761877,1
11:37.0,7.3,2010-04-21 09:11:37 UTC,-73.955008,40.777304,-73.972988,40.764496,1
04:00.0,49.8,2011-07-27 00:04:00 UTC,-73.786867,40.641507,-73.984113,40.763497,1
57:00.0,9.5,2013-10-02 07:57:00 UTC,-73.97637,40.788322,-73.980532,40.763047,2
33:13.0,6,2014-03-12 22:33:13 UTC,0,0,0,0,2
46:38.0,4.9,2011-02-28 16:46:38 UTC,-73.954311,40.766119,-73.962303,40.76135,1
30:00.0,77,2012-08-27 15:30:00 UTC,-73.980407,40.738587,-74.183247,40.688257,1
30:00.0,4.5,2010-09-16 10:30:00 UTC,-73.94513,40.781513,-73.952158,40.772078,1
23:10.0,7.3,2009-08-11 21:23:10 UTC,-73.972809,40.756566,-73.975511,40.734294,1
48:00.0,30.4,2009-10-07 16:48:00 UTC,-73.979867,40.784128,-73.871257,40.774088,5
13:00.0,27.3,2009-04-18 18:13:00 UTC,-73.98202,40.778327,-73.982337,40.77752,1
22:17.0,11.3,2010-07-09 20:22:17 UTC,-74.006396,40.738746,-73.977728,40.786612,1
56:21.0,6,2012-12-22 23:56:21 UTC,-73.974143,40.756572,-73.980078,40.755072,1
18:02.0,3,2013-06-12 06:18:02 UTC,-73.983385,40.744202,-73.983184,40.741327,1
